Date (mm/dd/yyyy),Time,Num Satellites,Position Uncertainty (m),Latitude (Deg N),Longitude (Deg W),Speed (kts),Heading (Deg N),Course (Deg N),Volts port,Amps port,charge (%) port,StatorTemp (C) port,PCB Temp (C) port,Error Code port,Volts stbd,Amps stbd,charge (%) stbd,StatorTemp (C) stbd,PCB Temp (C) stbd,Error Code stbd
4/22/2021,10:46:37,16,0.6,30.35253,-89.6281,4.26,54.6,55.1,27.8,15.8,91,38,26, 0x0,27.8,14.3,5b,35,23, 0x0
4/22/2021,10:46:38,16,0.6,30.35254,-89.62808,4.25,53.8,54.3,27.8,14.5,91,38,26, 0x0,27.8,13.6,5b,35,23, 0x0
4/22/2021,10:46:39,16,0.6,30.35255,-89.62806,4.22,53.3,53.5,27.8,13.9,91,38,25, 0x0,27.8,13.3,5b,35,23, 0x0
4/22/2021,10:46:40,16,0.6,30.35256,-89.62804,4.19,53,53.1,27.8,14.3,91,38,26, 0x0,27.8,13.6,5b,35,23, 0x0
4/22/2021,10:46:42,16,0.6,30.35258,-89.62802,4.17,53,52.9,27.8,14.6,91,38,25, 0x0,27.8,13.6,5b,35,23, 0x0
4/22/2021,10:46:43,16,0.6,30.35259,-89.628,4.12,53,52.7,27.8,15,91,38,26, 0x0,27.8,13.8,5b,35,23, 0x0
4/22/2021,10:46:44,16,0.6,30.3526,-89.62798,4.11,52.8,52.3,27.8,16.3,91,38,26, 0x0,27.8,15.2,5b,35,23, 0x0
4/22/2021,10:46:45,16,0.6,30.35261,-89.62797,4.14,52.2,52.1,27.8,16.5,91,38,26, 0x0,27.8,15.4,5b,35,23, 0x0
4/22/2021,10:46:46,16,0.6,30.35263,-89.62795,4.2,51,51.1,27.8,16.4,91,38,25, 0x0,27.8,14.9,5b,35,23, 0x0
4/22/2021,10:46:47,16,0.6,30.35264,-89.62793,4.27,50.2,49.6,27.8,15.9,91,38,26, 0x0,27.9,13.9,5b,35,23, 0x0
4/22/2021,10:46:48,16,0.6,30.35265,-89.62791,4.28,50.4,49.4,27.8,14.4,91,38,26, 0x0,27.8,13.6,5b,35,23, 0x0
4/22/2021,10:46:49,16,0.6,30.35267,-89.62789,4.25,51.3,49.7,27.9,14,91,38,26, 0x0,27.8,13.3,5b,35,23, 0x0
4/22/2021,10:46:50,16,0.7,30.35268,-89.62787,4.19,52.8,50.7,27.8,14.4,91,38,26, 0x0,27.8,13.8,5b,35,23, 0x0
4/22/2021,10:46:51,16,0.7,30.35269,-89.62786,4.14,54.7,53.3,27.8,15.5,91,38,26, 0x0,27.8,14.8,5b,35,23, 0x0
4/22/2021,10:46:52,16,0.7,30.35271,-89.62784,4.19,55.6,54.2,27.8,15.6,91,38,25, 0x0,27.8,14.8,5b,35,23, 0x0
4/22/2021,10:46:53,16,0.7,30.35272,-89.62782,4.19,56,55.2,27.8,15,91,38,26, 0x0,27.8,14.3,5b,35,23, 0x0
4/22/2021,10:46:54,16,0.7,30.35273,-89.6278,4.19,55.5,55.5,27.8,15.2,91,38,26, 0x0,27.8,14.1,5b,35,23, 0x0
4/22/2021,10:46:55,16,0.7,30.35274,-89.62778,4.19,55,55.1,27.8,15.3,91,38,26, 0x0,27.8,14.3,5b,35,23, 0x0
4/22/2021,10:46:56,16,0.7,30.35275,-89.62776,4.21,54,54.4,27.8,15.1,91,38,25, 0x0,27.8,14.1,5b,35,23, 0x0
4/22/2021,10:46:57,16,0.7,30.35276,-89.62774,4.22,52.9,53.4,27.8,14.8,91,38,26, 0x0,27.8,13.6,5b,35,23, 0x0
4/22/2021,10:46:58,16,0.7,30.35278,-89.62772,4.22,51.9,52.5,27.8,14.6,91,38,26, 0x0,27.8,13.6,5b,35,23, 0x0
4/22/2021,10:46:59,16,0.6,30.35279,-89.6277,4.2,51.3,51.4,27.8,14.4,91,38,25, 0x0,27.8,13.2,5b,35,23, 0x0
4/22/2021,10:47:00,16,0.7,30.3528,-89.62768,4.17,51.1,50.9,27.8,14.6,91,38,25, 0x0,27.8,13.6,5b,35,23, 0x0
4/22/2021,10:47:02,16,0.6,30.35282,-89.62767,4.15,51.4,50.5,27.8,15.2,91,38,25, 0x0,27.8,13.8,5b,35,23, 0x0
4/22/2021,10:47:03,16,0.6,30.35283,-89.62765,4.13,51.7,50.5,27.8,15.5,91,38,25, 0x0,27.8,14.6,5b,35,23, 0x0
4/22/2021,10:47:04,16,0.7,30.35284,-89.62763,4.14,52.2,51.1,27.8,15.9,91,39,25, 0x0,27.8,14.9,5b,35,23, 0x0
4/22/2021,10:47:05,16,0.7,30.35285,-89.62761,4.19,52.5,51.3,27.8,15.9,91,38,25, 0x0,27.8,15.2,5b,35,23, 0x0
4/22/2021,10:47:06,16,0.7,30.35287,-89.62759,4.22,52.9,51.7,27.8,16.1,91,39,25, 0x0,27.8,14.9,5b,35,23, 0x0
4/22/2021,10:47:07,16,0.7,30.35288,-89.62758,4.23,53.6,52.6,27.8,14.9,91,39,26, 0x0,27.8,14.1,5b,35,23, 0x0
4/22/2021,10:47:08,16,0.7,30.35289,-89.62755,4.2,54.5,53.5,27.8,14.8,91,39,25, 0x0,27.8,14.1,5b,36,23, 0x0
4/22/2021,10:47:09,16,0.7,30.3529,-89.62754,4.18,55.6,54.1,27.8,14.9,91,39,25, 0x0,27.8,14.4,5b,35,23, 0x0
4/22/2021,10:47:10,16,0.7,30.35292,-89.62752,4.15,56.7,55.5,27.8,15.5,91,39,25, 0x0,27.8,14.9,5b,36,23, 0x0
4/22/2021,10:47:11,16,0.7,30.35293,-89.6275,4.14,56.9,55.9,27.8,16,91,39,25, 0x0,27.8,15.4,5b,36,23, 0x0
4/22/2021,10:47:12,16,0.7,30.35294,-89.62748,4.17,56.7,56.5,27.8,16.2,91,39,25, 0x0,27.8,15.1,5b,36,23, 0x0
4/22/2021,10:47:13,16,0.7,30.35295,-89.62746,4.21,56.1,55.8,27.8,15.9,91,39,26, 0x0,27.8,14.4,5b,36,23, 0x0
4/22/2021,10:47:14,16,0.6,30.35296,-89.62744,4.24,55.6,55.7,27.8,15.4,91,39,26, 0x0,27.8,14.2,5b,36,23, 0x0
4/22/2021,10:47:15,16,0.6,30.35297,-89.62742,4.26,54.9,55.2,27.8,15,91,39,26, 0x0,27.8,13.8,5b,36,23, 0x0
4/22/2021,10:47:16,16,0.6,30.35299,-89.6274,4.23,54.4,54.9,27.8,14.2,91,39,26, 0x0,27.8,13.5,5b,36,23, 0x0
4/22/2021,10:47:17,16,0.6,30.353,-89.62738,4.22,54,54.1,27.8,14.4,91,39,25, 0x0,27.8,13.4,5b,36,23, 0x0
4/22/2021,10:47:18,16,0.6,30.35301,-89.62736,4.17,53.6,53.9,27.8,14.3,91,39,26, 0x0,27.8,13.6,5b,36,23, 0x0
4/22/2021,10:47:19,16,0.6,30.35302,-89.62734,4.13,53,53.5,27.8,15.4,91,39,26, 0x0,27.8,14.1,5b,36,23, 0x0
4/22/2021,10:47:20,16,0.6,30.35303,-89.62732,4.17,52.1,52.6,27.8,16.1,91,39,26, 0x0,27.8,14.7,5b,36,23, 0x0
4/22/2021,10:47:21,16,0.6,30.35305,-89.62731,4.18,51.1,51.8,27.8,15.6,91,39,26, 0x0,27.8,14.6,5b,36,23, 0x0
4/22/2021,10:47:23,16,0.6,30.35306,-89.62729,4.2,50.3,50.5,27.8,15.5,91,39,26, 0x0,27.8,14.6,5b,36,23, 0x0
4/22/2021,10:47:24,16,0.6,30.35307,-89.62727,4.2,50.3,49.8,27.8,14.9,91,39,26, 0x0,27.8,14.1,5b,36,23, 0x0
4/22/2021,10:47:25,16,0.6,30.35309,-89.62725,4.18,50.6,49.8,27.8,15.1,91,39,26, 0x0,27.8,14.6,5b,36,23, 0x0
4/22/2021,10:47:26,16,0.6,30.3531,-89.62723,4.16,51.1,50,27.8,15,91,39,26, 0x0,27.8,14.5,5b,36,23, 0x0
4/22/2021,10:47:27,16,0.6,30.35311,-89.62721,4.17,51.7,50.4,27.8,15.4,91,39,26, 0x0,27.8,14.6,5b,36,23, 0x0
4/22/2021,10:47:28,16,0.6,30.35312,-89.6272,4.18,52.1,51.2,27.8,15.9,91,39,26, 0x0,27.8,14.7,5b,36,23, 0x0
4/22/2021,10:47:29,16,0.6,30.35314,-89.62718,4.2,52.6,51.5,27.8,15.4,91,39,26, 0x0,27.8,14.6,5b,36,23, 0x0
4/22/2021,10:47:30,16,0.6,30.35315,-89.62716,4.2,53.3,52.3,27.8,15.2,91,39,26, 0x0,27.8,14.3,5b,36,23, 0x0
4/22/2021,10:47:31,16,0.6,30.35316,-89.62714,4.21,54.3,52.8,27.8,15.1,91,39,26, 0x0,27.8,14.4,5b,36,23, 0x0
4/22/2021,10:47:32,16,0.6,30.35318,-89.62712,4.18,55.5,53.7,27.8,14.8,91,39,25, 0x0,27.8,14.3,5b,36,23, 0x0
4/22/2021,10:47:33,16,0.6,30.35319,-89.6271,4.18,56.7,54.9,27.8,15,91,39,25, 0x0,27.8,14.9,5b,36,24, 0x0
4/22/2021,10:47:34,16,0.6,30.3532,-89.62708,4.19,57.2,56,27.8,15.7,91,39,26, 0x0,27.8,14.6,5b,36,23, 0x0
4/22/2021,10:47:35,16,0.6,30.35321,-89.62706,4.23,57,56.9,27.8,15.3,91,39,26, 0x0,27.8,14.3,5b,36,23, 0x0
4/22/2021,10:47:36,16,0.6,30.35322,-89.62705,4.26,56.2,56.7,27.8,14.6,91,39,26, 0x0,27.8,13.6,5b,36,23, 0x0
4/22/2021,10:47:37,16,0.6,30.35323,-89.62702,4.27,55.3,56.3,27.8,14.4,91,39,26, 0x0,27.8,13,5b,36,23, 0x0
4/22/2021,10:47:38,16,0.6,30.35325,-89.627,4.23,54.5,55.5,27.8,13.9,91,39,26, 0x0,27.9,12.9,5b,36,23, 0x0
4/22/2021,10:47:39,16,0.6,30.35326,-89.62699,4.2,53.9,54.3,27.9,13.7,91,39,26, 0x0,27.9,12.8,5b,36,23, 0x0
4/22/2021,10:47:40,16,0.6,30.35327,-89.62697,4.16,53.4,53.9,27.8,14.7,91,39,25, 0x0,27.8,13.2,5b,36,23, 0x0
4/22/2021,10:47:41,16,0.6,30.35328,-89.62695,4.16,53,53.1,27.8,14.8,91,39,25, 0x0,27.8,13.8,5b,36,23, 0x0
4/22/2021,10:47:43,16,0.6,30.35329,-89.62693,4.2,52.5,53.4,27.8,15,91,39,25, 0x0,27.8,14,5b,36,23, 0x0
4/22/2021,10:47:44,16,0.6,30.35331,-89.62691,4.2,51.9,52.7,27.8,14.9,91,39,26, 0x0,27.8,13.5,5b,36,23, 0x0
4/22/2021,10:47:45,16,0.6,30.35332,-89.62689,4.21,51.3,51.9,27.8,14.7,91,40,26, 0x0,27.8,13.3,5b,37,23, 0x0
4/22/2021,10:47:46,16,0.6,30.35333,-89.62687,4.21,51.3,51.8,27.8,14.1,91,39,25, 0x0,27.8,13.1,5b,36,23, 0x0
4/22/2021,10:47:47,16,0.6,30.35334,-89.62686,4.18,51.3,51.8,27.8,14.3,91,39,25, 0x0,27.8,13.3,5b,37,23, 0x0
4/22/2021,10:47:48,16,0.6,30.35336,-89.62684,4.15,51.5,51.9,27.8,14.7,91,39,25, 0x0,27.8,13.8,5b,36,23, 0x0
4/22/2021,10:47:49,16,0.6,30.35337,-89.62682,4.17,51.7,51.8,27.8,14.9,91,40,26, 0x0,27.8,14.2,5b,36,23, 0x0
4/22/2021,10:47:50,16,0.6,30.35338,-89.6268,4.19,51.8,51.9,27.8,15.2,91,40,25, 0x0,27.8,14.5,5b,36,23, 0x0
4/22/2021,10:47:51,16,0.6,30.35339,-89.62678,4.18,51.9,52.5,27.8,14.6,91,40,26, 0x0,27.8,14.1,5b,37,23, 0x0
4/22/2021,10:47:52,16,0.6,30.35341,-89.62676,4.22,52.2,52.4,27.8,15,91,40,25, 0x0,27.8,13.8,5b,37,23, 0x0
4/22/2021,10:47:53,16,0.6,30.35342,-89.62675,4.21,52.6,52.1,27.9,14.6,91,40,26, 0x0,27.8,13.7,5b,37,23, 0x0
4/22/2021,10:47:54,16,0.6,30.35343,-89.62673,4.18,53,52.5,27.8,14.5,91,40,26, 0x0,27.8,13.6,5b,37,23, 0x0
4/22/2021,10:47:55,16,0.6,30.35345,-89.62671,4.14,53.6,53.3,27.8,14.5,91,40,26, 0x0,27.8,14,5b,37,23, 0x0
4/22/2021,10:47:56,16,0.6,30.35346,-89.62669,4.16,53.9,53.6,27.8,15.6,91,40,26, 0x0,27.8,14.6,5b,37,23, 0x0
4/22/2021,10:47:57,16,0.6,30.35347,-89.62667,4.16,54.1,53.7,27.8,15.5,91,40,25, 0x0,27.8,14.3,5b,37,23, 0x0
4/22/2021,10:47:58,16,0.6,30.35348,-89.62665,4.19,54.2,54.2,27.8,15.6,91,40,25, 0x0,27.8,14.3,5b,37,23, 0x0
4/22/2021,10:47:59,16,0.6,30.35349,-89.62663,4.18,54.2,54.3,27.8,15.4,91,40,26, 0x0,27.8,14.6,5b,37,23, 0x0
4/22/2021,10:48:00,16,0.6,30.35351,-89.62661,4.17,54,54,27.8,15.7,91,40,26, 0x0,27.8,14.6,5b,37,23, 0x0
4/22/2021,10:48:01,16,0.6,30.35352,-89.62659,4.19,53.5,53.7,27.8,15.4,91,40,26, 0x0,27.8,14,5b,37,23, 0x0
4/22/2021,10:48:03,16,0.6,30.35353,-89.62657,4.2,53,53.2,27.8,15.8,91,40,26, 0x0,27.8,14.6,5b,37,23, 0x0
4/22/2021,10:48:04,16,0.6,30.35354,-89.62655,4.3,48.6,51.2,27.8,15.7,91,40,26, 0x0,27.3,51.4,5b,37,24, 0x0
4/22/2021,10:48:05,16,0.6,30.35356,-89.62654,4.04,39.5,43.9,28,1.5,91,40,26, 0x0,27.7,20.9,5b,37,24, 0x0
4/22/2021,10:48:06,16,0.6,30.35357,-89.62652,3.96,27.4,30.8,28,0.1,91,40,26, 0x0,27.3,52.9,5b,37,24, 0x0
4/22/2021,10:48:07,16,0.6,30.35359,-89.62651,3.9,14.8,17.5,27.9,5.7,91,40,25, 0x0,27.3,52.5,5b,37,26, 0x0
4/22/2021,10:48:08,16,0.6,30.35361,-89.62651,3.95,2.6,4.7,27.9,3.9,91,40,25, 0x0,27.3,52.6,5b,38,26, 0x0
4/22/2021,10:48:09,16,0.6,30.35363,-89.62651,3.98,350.2,351.9,27.9,2,91,40,25, 0x0,27.3,52.3,5b,38,27, 0x0
4/22/2021,10:48:10,16,0.6,30.35365,-89.62652,3.94,338.5,341.1,27.9,1.7,91,40,25, 0x0,27.3,52.2,5b,38,27, 0x0
4/22/2021,10:48:11,16,0.6,30.35366,-89.62653,4.01,326,327,27.8,10.9,91,40,25, 0x0,27.3,52.3,5b,38,28, 0x0
4/22/2021,10:48:12,16,0.6,30.35368,-89.62654,4.3,314.7,315.9,28,0.2,91,40,25, 0x0,27.3,51.9,5b,39,28, 0x0
4/22/2021,10:48:13,16,0.6,30.35369,-89.62656,4.36,305.3,306.2,27.9,0.3,91,40,25, 0x0,27.3,52.4,5b,39,29, 0x0
4/22/2021,10:48:14,16,0.6,30.3537,-89.62658,3.92,292.2,294.5,28,0.1,91,40,25, 0x0,27.3,53.4,5b,40,30, 0x0
4/22/2021,10:48:15,16,0.6,30.35371,-89.6266,4.22,281.2,282.2,27.8,9.7,91,40,25, 0x5,27.2,51.6,5b,40,30, 0x0
4/22/2021,10:48:16,16,0.6,30.35371,-89.62663,4.5,271.1,272.6,28,0.3,91,40,25, 0x0,27.3,52.8,5b,40,31, 0x0
4/22/2021,10:48:17,16,0.6,30.35371,-89.62665,4.42,261.1,262.4,27.9,0,91,40,25, 0x0,27.2,52.8,5b,41,31, 0x0
4/22/2021,10:48:18,16,0.6,30.35371,-89.62668,4.19,249.4,251.4,27.9,2.5,91,40,25, 0x5,27.3,53,5b,42,31, 0x0
4/22/2021,10:48:19,16,0.6,30.3537,-89.6267,4.44,239.4,240.8,27.9,0.2,91,40,25, 0x0,27.3,52.4,5b,42,32, 0x0
4/22/2021,10:48:21,16,0.6,30.35369,-89.62672,4.62,230.3,231.9,28,0.1,91,40,24, 0x0,27.3,45.7,5b,42,32, 0x0
4/22/2021,10:48:22,16,0.6,30.35367,-89.62674,4.36,223,224.5,28,1.3,91,40,24, 0x0,27.6,29.2,5b,42,32, 0x0
4/22/2021,10:48:23,16,0.6,30.35366,-89.62675,4.11,216.8,220.8,27.9,11.2,91,39,24, 0x0,27.8,12.7,5b,43,32, 0x0
4/22/2021,10:48:24,16,0.6,30.35364,-89.62677,4.07,213.2,215.9,27.9,11.9,91,39,24, 0x0,27.8,11.4,5b,43,31, 0x0
4/22/2021,10:48:25,16,0.6,30.35362,-89.62678,4.09,211.6,213.6,27.8,12.1,91,39,24, 0x0,27.9,10.9,5b,43,31, 0x0
4/22/2021,10:48:26,16,0.6,30.35361,-89.62679,4.06,210.9,212,27.9,12.2,91,39,24, 0x0,27.8,11.6,5b,43,30, 0x0
4/22/2021,10:48:27,16,0.6,30.35359,-89.62681,4.05,210.8,211.2,27.8,13.2,91,39,24, 0x0,27.8,12.3,5b,43,30, 0x0
4/22/2021,10:48:28,16,0.6,30.35357,-89.62682,4.08,211.6,211.2,27.8,13.8,91,39,24, 0x0,27.8,12.7,5b,43,29, 0x0
4/22/2021,10:48:29,16,0.6,30.35356,-89.62683,4.14,213.1,211.9,27.8,13.5,91,39,24, 0x0,27.8,12.6,5b,43,29, 0x0
4/22/2021,10:48:30,16,0.6,30.35354,-89.62684,4.16,215.5,213.5,27.8,14.1,91,39,24, 0x0,27.8,13.3,5b,43,28, 0x0
4/22/2021,10:48:31,16,0.6,30.35352,-89.62685,4.15,218.3,215.9,27.8,13.4,91,39,24, 0x0,27.8,13.3,5b,43,28, 0x0
4/22/2021,10:48:32,16,0.6,30.35351,-89.62687,4.12,221.5,218.9,27.8,14,91,39,24, 0x0,27.8,14,5b,43,28, 0x0
4/22/2021,10:48:33,16,0.6,30.35349,-89.62688,4.15,224.3,221.4,27.8,14.6,91,39,24, 0x0,27.8,14.3,5b,43,28, 0x0
4/22/2021,10:48:34,16,0.6,30.35348,-89.6269,4.14,226.9,224.1,27.8,14.3,91,39,25, 0x0,27.8,14.4,5b,43,28, 0x0
4/22/2021,10:48:35,16,0.6,30.35346,-89.62692,4.18,230,227.3,27.8,14.7,91,39,25, 0x0,27.8,14.2,5b,43,27, 0x0
4/22/2021,10:48:36,16,0.6,30.35345,-89.62693,4.17,232.6,230.2,27.8,14.3,91,39,25, 0x0,27.8,14.1,5b,43,27, 0x0
4/22/2021,10:48:37,16,0.6,30.35343,-89.62695,4.22,234.3,232.7,27.8,14.6,91,40,25, 0x0,27.8,14.3,5b,43,27, 0x0
4/22/2021,10:48:38,16,0.6,30.35342,-89.62697,4.24,235.3,234.2,27.8,14.2,91,39,25, 0x0,27.8,13.8,5b,43,27, 0x0
4/22/2021,10:48:39,16,0.6,30.35341,-89.62699,4.24,235.9,235.4,27.8,15.2,91,40,25, 0x0,27.8,14.4,5b,43,27, 0x0
4/22/2021,10:48:40,16,0.6,30.3534,-89.62701,4.23,236.2,236.2,27.8,13.8,91,40,25, 0x0,27.8,13.1,5b,43,26, 0x0
4/22/2021,10:48:42,16,0.6,30.35339,-89.62703,4.23,236.1,236.2,27.8,14.8,91,40,25, 0x0,27.8,13.8,5b,42,26, 0x0
4/22/2021,10:48:43,16,0.6,30.35337,-89.62705,4.21,235.9,236.6,27.8,14.3,91,40,25, 0x0,27.8,13.5,5b,43,26, 0x0
4/22/2021,10:48:44,16,0.6,30.35336,-89.62707,4.2,235.6,236.2,27.8,14.8,91,40,25, 0x0,27.8,13.6,5b,42,26, 0x0
4/22/2021,10:48:45,16,0.6,30.35335,-89.62709,4.2,235.1,235.5,27.8,14.3,91,40,25, 0x0,27.8,13.2,5b,42,26, 0x0
4/22/2021,10:48:46,16,0.6,30.35334,-89.62711,4.21,234.7,235.2,27.8,13.8,91,40,25, 0x0,27.8,13.5,5b,42,26, 0x0
4/22/2021,10:48:47,16,0.6,30.35333,-89.62713,4.2,234.3,234.5,27.8,14.1,91,40,25, 0x0,27.8,12.7,5b,42,26, 0x0
4/22/2021,10:48:48,16,0.6,30.35332,-89.62715,4.19,233.8,234,27.8,14.6,91,40,25, 0x0,27.8,13.6,5b,42,26, 0x0
4/22/2021,10:48:49,16,0.6,30.3533,-89.62716,4.19,233.5,233.5,27.8,14.3,91,40,25, 0x0,27.8,13,5b,42,26, 0x0
4/22/2021,10:48:50,16,0.6,30.35329,-89.62718,4.18,233.2,233,27.8,14.6,91,40,25, 0x0,27.8,13.5,5b,42,25, 0x0
4/22/2021,10:48:51,16,0.6,30.35328,-89.6272,4.18,233.3,232.6,27.8,13.5,91,40,25, 0x0,27.8,13.1,5b,42,25, 0x0
4/22/2021,10:48:52,16,0.6,30.35327,-89.62722,4.19,233.6,233,27.8,14.1,91,40,25, 0x0,27.8,13.1,5b,42,25, 0x0
4/22/2021,10:48:53,16,0.6,30.35325,-89.62724,4.19,234,233.4,27.8,14,91,40,25, 0x0,27.8,12.8,5b,42,25, 0x0
4/22/2021,10:48:54,16,0.6,30.35324,-89.62726,4.2,234.5,233.9,27.8,13.6,91,40,25, 0x0,27.8,12.5,5b,42,25, 0x0
4/22/2021,10:48:55,16,0.6,30.35323,-89.62728,4.21,234.9,234.7,27.8,13.8,91,40,25, 0x0,27.8,13,5b,42,25, 0x0
4/22/2021,10:48:56,16,0.6,30.35322,-89.6273,4.21,235.3,234.6,27.8,13.9,91,40,25, 0x0,27.8,13.1,5b,42,25, 0x0
4/22/2021,10:48:57,16,0.6,30.35321,-89.62732,4.21,235.7,235.1,27.8,13.5,91,40,25, 0x0,27.8,12.7,5b,42,25, 0x0
4/22/2021,10:48:58,16,0.6,30.35319,-89.62734,4.2,236.1,236,27.8,13.6,91,40,25, 0x0,27.8,12.7,5b,42,25, 0x0
4/22/2021,10:48:59,16,0.6,30.35318,-89.62735,4.22,236.2,236.5,27.8,13.6,91,40,25, 0x0,27.8,13,5b,42,25, 0x0
4/22/2021,10:49:00,16,0.6,30.35317,-89.62737,4.2,236,237,27.8,13.8,91,40,25, 0x0,27.8,12.9,5b,42,25, 0x0
4/22/2021,10:49:02,16,0.6,30.35316,-89.6274,4.19,235.5,236.7,27.8,13.6,91,40,25, 0x0,27.8,12.3,5b,42,25, 0x0
4/22/2021,10:49:03,16,0.6,30.35315,-89.62741,4.19,234.8,235.9,27.8,13.3,91,40,25, 0x0,27.8,12.1,5b,42,25, 0x0
4/22/2021,10:49:04,16,0.6,30.35314,-89.62743,4.19,234.3,235.2,27.8,13.6,91,40,25, 0x0,27.8,12.3,5b,42,25, 0x0
4/22/2021,10:49:05,16,0.6,30.35312,-89.62745,4.16,233.6,234.6,27.8,13.4,91,40,25, 0x0,27.8,12.7,5b,42,25, 0x0
4/22/2021,10:49:06,16,0.6,30.35311,-89.62747,4.18,233.1,234,27.8,13.5,91,40,25, 0x0,27.8,12.6,5b,42,25, 0x0
4/22/2021,10:49:07,16,0.6,30.3531,-89.62749,4.19,232.7,233.1,27.8,13.8,91,40,25, 0x0,27.8,12.9,5b,42,24, 0x0
4/22/2021,10:49:08,16,0.6,30.35309,-89.62751,4.21,232.7,233,27.8,13.7,91,40,25, 0x0,27.8,12.5,5b,42,24, 0x0
4/22/2021,10:49:09,16,0.6,30.35307,-89.62753,4.2,233,233.1,27.8,13.7,91,40,25, 0x0,27.8,13,5b,42,24, 0x0
4/22/2021,10:49:10,16,0.6,30.35306,-89.62755,4.2,233.1,233.4,27.8,13.1,91,40,25, 0x0,27.8,12.5,5b,42,25, 0x0
4/22/2021,10:49:11,16,0.6,30.35305,-89.62757,4.21,233.3,233.4,27.8,13,91,40,25, 0x0,27.8,12.5,5b,42,24, 0x0
4/22/2021,10:49:12,16,0.6,30.35304,-89.62759,4.2,233.3,233.2,27.8,13.6,91,40,25, 0x0,27.8,12.7,5b,42,24, 0x0
4/22/2021,10:49:13,16,0.6,30.35302,-89.6276,4.18,233.5,233.4,27.8,13.6,91,40,25, 0x0,27.8,12.7,5b,42,24, 0x0
4/22/2021,10:49:14,16,0.6,30.35301,-89.62762,4.18,233.7,233.7,27.8,13.5,91,40,25, 0x0,27.8,12.8,5b,42,24, 0x0
4/22/2021,10:49:15,16,0.6,30.353,-89.62764,4.19,233.8,234,27.8,13.6,91,40,25, 0x0,27.8,12.8,5b,42,24, 0x0
4/22/2021,10:49:16,16,0.6,30.35299,-89.62766,4.18,233.9,233.7,27.8,13.6,91,40,25, 0x0,27.8,12.9,5b,42,24, 0x0
4/22/2021,10:49:17,16,0.6,30.35298,-89.62768,4.2,234,233.9,27.8,13.8,91,40,25, 0x0,27.8,13.1,5b,42,24, 0x0
4/22/2021,10:49:18,16,0.6,30.35296,-89.6277,4.2,234.3,233.7,27.8,13.3,91,40,25, 0x0,27.8,12.6,5b,42,24, 0x0
4/22/2021,10:49:19,16,0.6,30.35295,-89.62772,4.2,234.4,234.1,27.8,13.3,91,40,25, 0x0,27.8,12.6,5b,42,24, 0x0
4/22/2021,10:49:20,16,0.6,30.35294,-89.62774,4.21,234.6,234.7,27.8,13.3,91,40,25, 0x0,27.8,12.6,5b,42,24, 0x0
4/22/2021,10:49:21,16,0.6,30.35293,-89.62776,4.2,234.8,234.3,27.8,13.1,91,40,25, 0x0,27.8,12.6,5b,42,24, 0x0
4/22/2021,10:49:23,16,0.6,30.35291,-89.62778,4.21,235,234.8,27.8,13.6,91,40,25, 0x0,27.8,12.5,5b,42,24, 0x0
4/22/2021,10:49:24,16,0.6,30.3529,-89.62779,4.22,234.8,235.1,27.8,13.2,91,40,25, 0x0,27.8,12.5,5b,42,24, 0x0
4/22/2021,10:49:25,16,0.6,30.35289,-89.62781,4.18,234.5,235.3,27.8,12.9,91,40,25, 0x0,27.8,12.3,5b,42,24, 0x0
4/22/2021,10:49:26,16,0.6,30.35288,-89.62783,4.17,234,234.6,27.8,13.3,91,40,25, 0x0,27.8,12.5,5b,42,24, 0x0
4/22/2021,10:49:27,16,0.6,30.35287,-89.62785,4.18,233.4,234,27.8,13.4,91,40,25, 0x0,27.8,12.5,5b,42,24, 0x0
4/22/2021,10:49:28,16,0.6,30.35285,-89.62787,4.2,233,234.4,27.8,13.6,91,40,25, 0x0,27.8,12.8,5b,42,24, 0x0
4/22/2021,10:49:29,16,0.6,30.35284,-89.62789,4.18,232.5,233.6,27.8,13.3,91,40,25, 0x0,27.8,12.4,5b,42,24, 0x0
4/22/2021,10:49:30,16,0.6,30.35283,-89.62791,4.18,232,232.9,27.8,13.1,91,40,25, 0x0,27.8,12.4,5b,42,24, 0x0
4/22/2021,10:49:31,16,0.6,30.35282,-89.62793,4.17,231.6,233.1,27.8,13.5,91,40,25, 0x0,27.8,12.7,5b,42,24, 0x0
4/22/2021,10:49:32,16,0.6,30.35281,-89.62795,4.18,231.2,232.6,27.8,13.5,91,40,25, 0x0,27.8,12.9,5b,42,24, 0x0
4/22/2021,10:49:33,16,0.6,30.35279,-89.62797,4.18,230.7,232.4,27.8,13.7,91,40,25, 0x0,27.8,12.8,5b,42,24, 0x0
4/22/2021,10:49:34,16,0.6,30.35278,-89.62799,4.18,230.3,232.1,27.8,13.5,91,40,25, 0x0,27.8,12.7,5b,42,24, 0x0
4/22/2021,10:49:35,16,0.6,30.35277,-89.628,4.22,230.3,230.9,27.8,13.5,91,40,25, 0x0,27.8,12.7,5b,42,24, 0x0
4/22/2021,10:49:36,16,0.6,30.35275,-89.62802,4.2,230.6,230.7,27.8,13.4,91,40,25, 0x0,27.8,12.4,5b,42,24, 0x0
4/22/2021,10:49:37,16,0.6,30.35274,-89.62804,4.2,231.1,231.1,27.8,13.3,91,40,25, 0x0,27.8,12.5,5b,42,24, 0x0
